years,singers,songs,lyrics
1996,김민종,歸天道哀 (귀천도애),난 이대로 떠나 갈게요그대 더 이상 슬퍼 말아요내가 떠나가는 건다시 돌아 올 수 있기에그대여 날 용서해요날 사랑하는 마음 알지만잠시 나를 잊고 살아줘요다시 또 태어나면우린 만날 수 있을거야 믿어요 나의 그대여기다리다 다른 사랑을 만나도 괜찮아그대가 잠시 쉴수 있다면하늘이여 너도나를 보며 울고 있구나난 이렇게도 웃고 있는데그대가 힘이들어 나를 잊어도그댈 지켜 줄게요 언제까지나 영원히날 사랑하는 마음 알지만잠시 나를 잊고 살아줘요다시 또 태어나면우린 만날 수 있을거야 믿어요 나의 그대여기다리다 다른 사랑을 만나도 괜찮아그대가 잠시 쉴수 있다면하늘이여 너도나를 보며 울고 있구나난 이렇게도 웃고 있는데그대가 힘이들어 나를 잊어도그댈 지켜 줄게요 언제까지나 영원히영원히 영원히 사랑해요
1996,영턱스클럽,정 (위험한 이별),다른여자 생긴거라면 혼자있고 싶어서라면 언제까지 기다릴 수 있을거야 우리 사랑을위해 정말 나를 사랑했다고 나없이는 못살겠다고 하늘처럼 믿었었는데 이제와 헤어지자니 남은사랑 어떡하라고 추억들은 어떡하라고 보고싶어 눈물이 나면 정말 나 어떻게해 아니 이건 꿈일거야 믿을 수 없어 나를 얼마나 사랑했는데 이럴 순 없어 다른여자 생긴거라면 혼자있고 싶어서라면 언제까지 기다릴 수 있을거야 우리 사랑을위해 우리 이별하는 이유가 끝나버린 사랑이라면 추억할 수 있는 그 날 까지살 수는 있을거야힘없이 축쳐진 내게 절망일 뿐 삶이라도 이제껏 느껴본 적 조차없는 크나큰 아픔이라도 혼자라고 생각할때도 널 찾지않아 이젠 널 생각해내기 조차 너무나 힘들어 그래 날 아프게한건 니모습 아니겠지 물론 사랑하는 사람 이별하는 사람 모두 하늘의 장난인걸 하지만 날 이렇게 울린탓을 하느님께 넘겨버린다면 하느님을 죽도록 원망할거야 어쩌면 난 너를 쉽게 잊을지몰라 혹시 너 아닌 다른기억도 지워진다면 누구보다 나를 사랑한 너의모습 아름다웠고 이 세상에 너하나만 사랑하는 내가 또 행복했어 우리 정말 이 세상에서 함께할 수 없는거라면 같이 할 수있는 오늘까지만 여기 남아있어 그 누구도 너를 사랑한 나의 모습 볼 수 없겠지 이제 다신 우연조차 용납할 수 없는 날 용서해줘 우리 정말 이 세상에서 함께할 수 없는거라면 같이 할 수 있는 오늘까지만 여기 남아있어
1996,윤종신,환생,다시 태어난 것 같아요 내 모든게 다 달라졌어요 그대만난 후로 난 새 사람이 됐어요 우리 어머니가 제일 놀라요 우선 아침 일찍 깨어나 그대가 권해줬던 음악 틀죠 뭔지 잘 몰라도 난 그 음악이 좋아요 제목도 외기 힘든 그 노래 할 때도 안된 샤워를 하며 그 멜로디를 따라해요 늘 힘들었던 나의 아침이 이렇게 즐거울 수 있나요 오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만 할거예요 전철 안의 예쁜 여자들 이제는 쳐다보지 않아요 몇 정거장 지나면 그댈 만나게 되요 차창에 비친 내 얼굴 웃네요 관심도 없던 꽃가게에서 발길이 멈춰져요 주머니 털어 한 다발 샀죠 오늘은 아무날도 아닌데... 오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만 할거예요 오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만 할거예요 -
1996,클론,꿍따리 샤바라,마음이 울적하고 답답할 땐 산으로 올라가 소릴 한번 질러봐 나처럼 이렇게 가슴을 펴고 꿍따리 샤바라 빠빠빠빠 누구나 세상을 살다 보면은마음먹은 대로 되지 않을때가 있어 그럴땐 나처럼 노래를 불러봐 꿍따리 샤바라 빠빠빠빠 기쁨과 슬픔이 엇갈리고 좌절과 용기가 교차되고 만남과 이별을 나누면서 그렇게 우리는 살아가고 뜻대로 되지 않을 때도 있고 마음먹은 대로 될 때도 있어 다 그런 거야 누구나 세상은 그렇게 돌아가니까 다 그렇게 사는거야 희비가 엇갈리는 세상속에서 내일이 다시 찾아오기에 우리는 희망을 안고 사는 거야 마음대로 일이 되지 않을 때 하던 일을 멈추고 여행을 떠나봐 바다를 찾아가 소릴 질러봐 꿍따리 샤바라 빠빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠 우울한 날이 계속 이어질 땐 신나는 음악에 신나게 춤을 춰봐 나처럼 이렇게 리듬에 맞춰 꿍따리 샤바라 빠빠빠빠누구나 괴로운 일은 있는 것 한가지 생각에 너무 집착하지마 그럴땐 나처럼 툭툭 털면서 꿍따리 샤바라 빠빠빠빠기쁨과 슬픔이 엇갈리고 좌절과 용기가 교차되고 만남과 이별을 나누면서 그렇게 우리는 살아가고 뜻대로 되지 않을 때도 있고 마음먹은 대로 될 때도 있어 다 그런거야 누구나 세상은 그렇게 돌아가니까 다 그렇게 사는 거야 희비가 엇갈리는 세상속에서 내일이 다시 찾아오기에 우리는 희망을 안고 사는 거야 마음대로 일이 되지않을 땐 하던 일을 멈추고 여행을 떠나봐 바다를 찾아가 소릴 질러봐 꿍따리 샤바라 빠빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠
1996,최재훈,잊을수 없는 너,이렇게 너 떠나가고홀로 남겨 지는게어떤 건지 예감 했었지만너는 날 볼 수 있는데나는 널 볼 수 없는또 다른 현실이제야 나는 알았어지금 넌 나의 눈물을닦아주고 있지만나는 너를 느낄수 없으니니 이름 부르며 우는나를 어쩌지 못해너도 내 옆에서럽게 울고 있겠지너와의 약속을 기억해모두 잊고 밝게살 거라 했지만너를 잊으라 하지마그럼 난 어떡해나는 아무 힘이 없잖아니가 세상에 남긴 거라곤나 밖에 없는데어떻게 내가 널 잊겠니그 많은 정을 남기려고나를 떠났지만남아 있는 내겐 그게 삶인데너와의 약속을 기억해모두 잊고 밝게살 거라 했지만너를 잊으라 하지마그럼 난 어떡해나는 아무 힘이 없잖아니가 세상에 남긴 거라곤나 밖에 없는데어떻게 내가 널 잊겠니그 많은 정을 남기려고나를 떠났지만남아 있는 내겐 그게 삶인데남아 있는 내겐 그게 삶인데
1996,솔리드,넌 나의 처음이자 마지막이야!,우리사랑 지금부터 시작인거야아무 말도 하지마어둠 만이 너와 나를만질 수 있어내 가슴에 기대봐들리지 않니너를 향한 나의 마음이누구 하나 축복해 줄사람 없는 시간 속에더 이상은 가슴조일 필요는 없어내 삶 속의 방황은 모두 끝났어너를 만나기 전의 가슴앓이 뿐우리 사랑 지금부터 시작인거야그 누구도 간섭할 수없는 얘기지너를 위해무엇이든 난 할 수 있어넌 나의 모든 것처음이자 마지막이야눈을 뜨려 하지마느낌으로 너와 나를확인하면 돼나의 품에 안겨봐들리지 않니사랑한단 나의 그 말이어느 순간 떠올라서저 하늘을 날 것 같아이젠 정말그 무엇도 두렵지 않아내 삶 속의 방황은 모두 끝났어너를 만나기 전의 가슴앓이뿐우리 사랑 지금부터 시작인거야그 누구도 간섭할 수없는 얘기지너를 위해 무엇이든난 할 수 있어넌 나의 모든 것처음이자 마지막이야아무 말도 하지마어둠 만이 너와 나를만질 수 있어내 가슴에 기대봐들리지 않니너를 향한 나의 마음이내 모든걸 주고 싶어넌 나의 처음이자 마지막이야너는 나의 그 모든 것처음이자 마지막이야
1996,김건모,스피드,허구헌날 매일 매일 무기력한 내 생활에나에게도 이런 일이 ONE TWO THREE널 처음 본 순간 느꼈어널 이제 내 여자로 만들고 싶어정신을 차릴 수가 없었어어떻게 내게 이런 일이 생겨미칠것 같아 오 오 이런 맘 처음이야어떻게 시작을 해볼까 시간 좀 내달라고 말을 걸어 볼까 우 우아니야 그건 너무 평범해그렇게 쉽지만은 않을거야놓칠수 없어 오 오 저질러 보는 거야오 그만 오 그만 나 조차도 주체할 수 없는 이 기분이런 마음 이런 내 사랑날 받아 줄순 없겠니오 제발 오 제발경계하는 눈빛으로나를 바라 보지마라곱지 않은 그 시선이날 자꾸만 슬프게해사랑한 표현의 한계지 예상은 빗나가기 쉬울수 밖에 우우언젠간 내 마음을 알겠지그 날이 어서 빨리 왔으면해멈출 수 없어 오 오 달려가 보는거야오 그만 오 그만 나 조차도 주체할 수 없는 이 기분이런 마음 이런 사랑 날 받아 줄 순 없겠니오 제발 오 제발 경계하는 눈빛으로 나를 바라 보지마라곱지 않은 그 시선이 날 자꾸만 슬프게해사랑한 표현의 한계지 예상은 빗나가기쉬울 수밖에 우우 언젠간 내마음을 알겠지그 날이 어서 빨리왔으면해멈출수 없어 오 오 달려가 보는거야그렇게 넌 내게 온거야사랑은 용기있는 자만의 선택 오 지금 난 누구보다 행복해그토록 기다렸던 순간이야오 믿을 수 없어 이런 맘 처음이야
1996,DJ DOC,여름이야기 (Sky Mix),지나간 여름 하하 그 바닷가에서 만났던 그녀 허리까지 내려오는 까만 생머리 이것저것 잴 것 없이 난 그냥 푹 빠져 버렸어 아예아예 난 사랑에 푹 빠져버렸어 지나간 그 여름 바닷가에서 꿈처럼 눈부신 그녈 만났지 믿을수가 없어 아름다운 그녀 내겐 너무 행운이었어 별이 쏟아지던 하얀 모래위에 우린 너무 행복했었지 가을 겨울 가고 그녀 볼 수 없어 어디 있는 거야 제발 돌아와줘 그녀없는 여름 다시 찾아오면 나는 어떻게해 우린 그 바닷가에서 만났고 또 아쉬운 작별을 했어 서울로 돌아오는 그 시간이 몇년처럼 더디기만했어 그런데 돌아온 서울에서 널 찾을 수가 없었어 정신나간 사람처럼 가을 겨울 너를찾아 하루종일 헤매고 다녔었지 여름이 또 오면 어떡하라고 나 혼자 남기고 어딜 간거야 믿을 수가 없어 어디 있는거야 아직 너를 기다리잖아 하얀 파도처럼 영원토록 나를 사랑한다 속삭였잖아 야야이야야야 친구들 날 달래준다고 그 바닷가로 다시 오게됐어 청천벽력 날벼락 그녀가 내 앞에 나타난거야 내가 사준 썬그라스 목걸이 그대로인데 단지 틀려진건 내 친구와 함께라는 것 하늘 무너지는 소릴 듣고 있어 내가 기다려온 그녈 만난거야 우리 헤어졌던 그때 그 바닷가 다시 널 본거야 친구와 함께 온 그녀 앞에서 그 어떤 얘기도 할 수 없었어 믿을수가 없어 어쩔 수도 없어 이런 만남 이건 아니야 누가 얘기해줘 그녀 아직 나를 사랑하며 찾고 있다고 주책없는 내 친구 그녀가 그녀인줄 모르고 내지난 여름 얘기를 마구마구 해버린거야 고개숙인 그녀가 펑펑 울었고 나도 울고 하늘도 울고 아~ 슬프다 랄랄랄 라 랄라 헤이랄랄랄 라 랄라 헤이 랄랄랄랄라라라라라~
1996,더 클래식,여우야(女雨夜),창 밖엔 서글픈 비만 내려오네내 마음 너무 안타까워이제 다시 볼 수가 없기에처음 만났던 그날도 비가 왔어우산도 없이 마냥 걸었었지너의 눈빛 촉촉히 빛났지이 밤 너에게 주고 픈 노래너만을 사랑하고 있다는걸들어 줄 사람도 없이 빗속으로느껴지는너의 이름을 불러 보지만닿을 수 없다닿을 수 없다는거 알고 있어긴 밤을 꼬박 세우고 빗속으로어느새 새벽이 오고 있어한때는 너를 만나서 행복했어그런 꿈 속에 빠져 있었지만이런 나도 느낄 줄 몰랐어이별을 느낄때면 난 생각해봐우리 사랑을 위한 시간인걸너는 이런 내 맘을 아는지이 밤 너에게 주고 픈 노래너만을 사랑너만을 사랑하고 있다는걸들어 줄 사람도 없이 빗속으로느껴지는너의 이름을 불러 보지만닿을 수 없다닿을 수 없다는거 알고 있어긴 밤을 꼬박 세우고 빗속으로어느새 새벽이 오고 있어이 밤 너에게 주고 픈 노래너만을 사랑너만을 사랑하고 있다는걸들어 줄 사람도 없이 빗속으로느껴지는너의 이름을 불러 보지만닿을 수 없다닿을 수 없다는거 알고 있어긴 밤을 꼬박 세우고 빗속으로어느새 새벽이 오고 있어
1996,장혜진,완전한 사랑,나 이제 모든걸 그대로 간직한 체이 세상을 떠나려해요내 남은 사랑을 더 이상 원치 않아내 모습도 지우려해요이 세상이 내 사랑 받아줄 수 없다면나도 남아 있을 순 없어그대 기다릴께요우리 남은 사랑완전해질 저 다음 세상에서나 이런 이유로 그대를 여기에남겨둔 체 떠나려해요내 몸에 흐르는 선홍빛 눈물들이추억으로 잠들려해요나 그대를 이렇게 떠날 수 있을 만큼헤어짐이 두렵진 않아간절한 소망으로 끝나버린 사랑완전하게 만들 수 있을 테니나 이런 이유로 그대를 여기에남겨둔 체 떠나려해요나 저 다음 세상 먼저 가서기다릴께요다시 내게 오실때까지
1996,US,지금 이대로,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
						가사"
1996,녹색지대,준비 없는 이별,지난시간 내곁에서 머물러 행복했던 시간들이 고맙다고 다시 또 살게되도 당신을 만나 겠다고  아 그말해야 할텐데 떠나는 그대라도 편하게 보내줘야 할텐데  눈을 감아 지워질수 있다면 잠이들면 그만인데 보고플땐 어떻게해야 하는지 오는밤이 두려워져  아 그댈 보낼 오늘이 수월할수 있도록 미운기억을 주지 그랬어.  하루만 오늘더 하루만 준비할수 있도록 시간을 내게줘 안돼 지금은 이대로 떠나는 걸 그냥 볼수는 없어.  차라리 나 기다리다 말을해  아무것도 미안해 하지마 아무것도 걱정하지 말고 나는 괜찮아 그래도 사는 동안 함께 나눈 추억이 있잖아. 다행이야 감사할께  아 그댈 보낼 오늘이 수월할수 있도록 미운기억을 주지 그랬어  하루만 오늘더 하루만 준비할수 있도록 시간을 내게줘 안돼 지금은 이대로 떠나는 걸 그냥 볼수는 없어  차라리 나 기다리다 말을해  영원토록 바라볼수 있도록
1996,김성재,말하자면,말 하자면너를 사랑하고 있다는 말이야하지만 나는 말할 수없단 얘기야하루가 또 지나도난 항상 제자리에너의 뒤에선 항상 너를 쳐다봐너의 앞에선 항상 땅을 쳐다봐넌 알지 못했니어색하게 애써 외면을 했던 걸우리 우연히 스쳐 지날때마다서로 반갑게 지나쳐 갈때마다넌 알지 못했니너무나도 자주였던 걸 말이야그 모든 순간들은 결코우연들이 아니었어사랑의 크기 만큼이나두려워 하는나의 바보같은 모습말 하자면너를 사랑하고 있다는 말이야하지만 나는 말할 수없단 얘기야하루가 또 지나도난 항상 제자리에우리 우연히 스쳐 지날때마다서로 반갑게 지나쳐 갈때마다넌 알지 못했니너무나도 자주였던 걸 말이야그 모든 순간들은 결코우연들이 아니었어사랑의 크기 만큼이나두려워 하는나의 바보같은 모습말 하자면너를 사랑하고 있다는 말이야하지만 나는 말할 수없단 얘기야하루가 또 지나도난 항상 제자리에말 하자면너를 사랑하고 있다는 말이야하지만 나는 말할 수없단 얘기야하루가 또 지나도난 항상 제자리에
1996,서지원,내 눈물 모아,창 밖으로 하나 둘씩불빛이 꺼질 때 쯤이면하늘에 편지를 써날 떠나 다른 사람에게 갔던너를 잊을 수 없으니내 눈물 모아서 하늘에너의 사랑이 아니라도네가 나를 찾으면 너의 곁에키를 낮춰 눕겠다고잊혀지지 않으므로 널그저 사랑하겠다고그대여 난 기다릴거예요내 눈물의 편지 하늘에 닿으면언젠가 그대 돌아오겠죠 내게로난 믿을거예요 눈물모아너의 사랑이 아니라도네가 나를 찾으면 너의 곁에키를 낮춰 눕겠다고잊혀지지 않으므로 널그저 사랑하겠다고그대여 난 기다릴거예요내 눈물의 편지 하늘에 닿으면언젠가 그대 돌아오겠죠 내게로그대여 난 기다릴거예요내 눈물의 편지 하늘에 닿으면언젠가 그대 돌아오겠죠 내게로난 믿을거예요 눈물모아
1996,김정민,애인(愛人),보고 싶었던거야 단지 그 마음뿐이었어헤어졌던 그 이유와 상처는 모두 잊은 채 워누군가를 다시 만난다는게생각처럼 쉽진않았어니가 있던 그 자리엔 누구도들어 올 수가 없었던 거야수없이 부서졌던 내 마음 기도가아마도 너를 울렸는가 봐힘겨웠던 지난 날을 딛고 서서다시 한번 시작해 보라고사랑해 기억해 둬 이 한마디는다시 나를 살게 했다는 걸나를 걸어 너를 지킬게너 아니면 끝났을 날 위해 사랑을 위해수없이 부서졌던 내마음 기도가아마도 너를 울렸는가 봐힘겨웠던 지난 날을 딛고 서서다시 한번 시작해 보라고사랑해 기억해 둬 이 한마디는다시 나를 살게 했다는 걸나를 걸어 너를 지킬게너 아니면 끝났을 날 위해 사랑을 위해기억해 둬 이 한마디는다시 나를 살게 했다는 걸나를 걸어 너를 지킬께너 아니면 끝났을 날 위해 사랑을 위해
1996,조관우,님은 먼 곳에,사랑한다고 말할걸 그랬지님이 아니면 못산다 할것을사랑한다고 말할걸 그랬지망설이다가 가버린 사람마음주고 눈물주고꿈도주고 멀어져가네님은 먼곳에사랑한다는 말할걸 그랬지 영원히 먼곳에니가 아니면니가 아니면못산다 할것을못산다 할것을사랑한다고사랑한다고 말할걸 그랬지영원히 먼곳에망설이다가망설이다가 가버린 사람이제 그만해 원래여자란 바람같은거야내것인줄로 알지만그건 우리 남자들만의 착각이야날 떠나 다른 사람 만나면 언제 그랬냐는 듯또 다른 얼굴로 태어나지괜찮아 괜찮아하지만 너같은 사람은그리 흔치 않어요즘처럼 인스턴트같은 사랑이젠 정말 신물이 난다사랑 사랑 하고 모두 말하지만그중에 누가 진짜 사랑을 하게 될런지마음주고 눈물주고꿈도주고 멀어져가네 우님은 먼곳에사랑한다고 말할걸 그랬지영원히 먼곳에니가 아니면니가 아니면못산다 할것을사랑한다고사랑한다고 말할걸 그랬지영원히 먼곳에망설이다가망설이다가 가버린 사람 워허 워님은 먼곳에사랑한다고 말할걸 그랬지영원히 먼곳에니가 아니면니가 아니면못산다 할것을못산다 할것을 사랑한다고사랑한다고 말할걸 그랬지영원히 먼곳에망설이다가망설이다가 가버린 사람
1996,걸,Aspirin (아스피린) (12 String Guitar Ver.),끔찍한 일이 될거야 Darling 어른이 된다는상상만으로도 내겐 숨이 막혀버릴것 같은 고통일거야 Oh help me날 이해해줘 널 좋아하지만 And my lover I love you 내맘 정하긴 곤란해 네겐 항상 날마다 다른 이벤트로 너를 기쁘게 해줄 남자가 더욱더 어울릴지도 몰라 때로는 나도 휴일이 있었으면 해 우우 Oh my love 넌 잠시도 날 가만두질 않으니 그렇지만 혼자인 날은 우우 오히려 더 불안한건 나인걸 이런 제길 이런게 또 어딨어 예 Woo I need your love Woo I need your love love love 네게로 빠져드는 내가 두려워 이런 제길 이런게 또 어딨어 예 끔찍한 일이 될거야 Darling 어른이 된다는상상만으로도 내겐 숨이 막혀버릴것 같은 고통일거야 Oh help me날 이해해줘 널 좋아하지만 And my lover I love you 내맘 정하긴 곤란해 네겐 항상 날마다 다른 이벤트로 너를 기쁘게 해줄 남자가 더욱더 어울릴지도 몰라 때로는 나도 휴일이 있었으면 해 우우 Oh my love 넌 잠시도 날 가만두질 않으니 그렇지만 혼자인 날은 우우 오히려 더 불안한건 나인걸 이런 제길 이런게 또 어딨어 예 Woo I need your love Woo I need your love love love 네게로 빠져드는 내가 두려워 이런 제길 이런게 또 어딨어 예 Woo I need your love Woo I need your love love love 네게로 빠져드는 내가 두려워 이런 제길 이런게 또 어딨어 예
1996,쿨 (COOL),작은 기다림,널 이렇게 보내 줄 수 밖에 없었어 나 후회할 지도 모른 채끝없이 다가오는 너와의 기억을 난 잊으려고 차마 눈을 감았어널위해 한번도 눈물 보인적이 없었어 내 눈물이 네게는 아픔인걸 알고 있기에 하지만 이젠 네가 있는 어디에서도 너를 느낄 수 없어 난 슬퍼져혼자라는 생각 때문에 힘들때면 뒤를 돌아봐 나는 언제나 여기 서 있을게혼자 가는 길이 힘들어 쉬고싶을땐 나를 한번 생각해봐줘떠나라는 그말은 하지마 차라리 내가 싫어졌다고 말을해줘 뒤돌아 흘릴 눈물 네 마음을 난 알아 이제는 나도 정말 어쩔 수가 없잖아 아 지금 문득 거리에서 들려오는 예전에 네가 들려주고 불러주던 그 노래 내 기억속에 언제나 가장 아름다운 너를 나에게서 지울 수가 없었어서로를 위해 우린 잠시 멀리 떨어져 있는거라 말해도 잊을 수가 없을테니까 지금 떨리는 내 마음을 너는 잘 알고 있을거야 그래서 난 슬퍼져혼자라는 생각때문에 힘들때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을땐나를 한번 생각해봐 언제까지 너와 함께 있으니그리운 추억에 힘들때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을땐 나를 한번 생각해봐줘
1996,전람회,이방인(異邦人),쉴곳을 찾아서 결국 또 난 여기까지 왔지내 몸 하나 가눌 수도 없는 벌거벗은 마음과가난한 모습으로네 삶의 의미는 나이기에 보내는 거라며그 언젠가 내 꿈을 찾을 때그때 다시 돌아올 날 믿겠다 했지수많은 세월 헤매이다가세상 끝에서 지쳐 쓰러져도후회는 없을거라고 너에게 말했지뒤돌아보면네 삶의 의미는 나이기에 보내는 거라며그 언젠가 내 꿈을 찾을 때그때 다시 돌아올 날 믿겠다 했지수 많은 세월 헤매이다가세상 끝에서 지쳐쓰러져도후회는 없을거라고 너에게 말했지수 많은 세월 헤매이다가험한 세상 끝에서 숨이 끊어질때그제야 나는 알게 될지 몰라그토록 찾아 헤매던 나의 머물곳은 너였음을숨이 끊어질때 그토록 찾아헤매던나의 머물곳은 너였음을
1996,엄정화,하늘만 허락한 사랑,내가 느낀 그를 향한 이끌림 사랑이 아니기를 나는 기도했었지 나를 보는 안타까운 그 눈빛 제발 나의 착각이길 바랬지 지금이라도 피하고싶어 오랫동안 친구의 사랑이었던 그를 하지만 이젠 너무나 간절히 원하는 서로의 마음 속일순 없어 한사람 때문에 많은걸 잃게 되겠지 힘들때마다 기대온 우정까지 하지만 어렵게 시작된 우리 사랑은 하늘만은 허락할거야 그 마음을 받아들인 후부터 나는 친구얼굴을 바로 볼 수 없었지 변해가는 사랑속에 얼마나 아파하는지 알고 있었기에 정말 미안해 날 용서해줘 이런 얘긴 이제는 아무소용  없지만 그래도 나를 조금만 이해해주겠니 그 없인 나도 견딜수 없어 한사람 때문에 많은걸 잃게 되겠지 힘들때마다 기대온 우정까지 하지만 어렵게 시작된 우리 사랑은 하늘만은 허락할거야 우리를 위해서 흘려진 눈물 기억해 그만큼 소중히 아낄게
1996,김정민,슬픈 언약식,너를 내게 주려고 날 혼자 둔거야 내 삶을 지금껏 나에게 너 아닌 사람은 그저 스쳐 지난 것 처럼 나를 네게 주려고 난 열지않았어 내 마음 그 누구에게도 그렇게 넌 있어준거야 나의 방황의 끝에서 하지만 넌 서러워하지마 우리만의 축복을 어떤 현실도 우리 사랑 앞에서 얼마나 더 초라해질 뿐인지 이제 눈물을 거둬하늘도 우릴 축복하잖아 워 이렇게 입맞추고 나면 우린 하나인데 하지만 넌 서러워 하지마 우리만의 축복을 어떤 현실도 우리 사랑 앞에서 얼마나 더 초라해질 뿐인지 이제 눈물을 거둬 하늘도 우릴 축복하잖아 워 이렇게 입맞추고 나면 우린 하나인데 이젠 눈물을 거둬 하늘도 우릴 축복하잖아 워 이렇게 입맞추고 나면우린 하나인데
1996,포지션,후회 없는 사랑,두번 다시는 만나지 않겠어마음 아프지만 늦지는 않아다시는 너를 사랑하지 않는다고눈물로서 맹세했어나 네게 해줄 수 있는것이남아있다면 이제는 잊어야돼기억속에서 너를 지웠어나도 언젠가 상처를 받겠지만사랑했었어 후회없는 사랑을했어한때는 전부였지만새로운 만남을 위해 이쯤에서 끝내나에게 미련을 갖지마나 네게 해줄 수 있는것이남아있다면 이제는 잊어야돼기억속에서 너를 지웠어나도 언젠가 상처를 받겠지만사랑했었어 후회없는 사랑을했어한때는 전부였지만새로운 만남을 위해 이쯤에서 끝내나에게 미련을 갖지마사랑했었어 후회없는 사랑을했어한때는 전부였지만새로운 만남을 위해 이쯤에서 끝내나에게 미련을 갖지마
1996,화이트,7년간의 사랑,7년을 만났죠아무도 우리가이렇게 쉽게 이별 할줄은 몰랐죠그래도 우리는 헤어져 버렸죠긴 시간 쌓아왔던 기억을 남긴채우린 어쩜 너무 어린 나이에서로를 만나 기댔는지 몰라변해가는 우리모습들을 감당하기 어려웠는지도이별하면 아프다고 하던데그런 것도 느낄 수가 없었죠그저 그냥 그런 가봐 하며 담담했는데울었죠 우우우시간이 가면서 내게 준아쉬움에 그리움에내 뜻과는 다른나의 맘을 보면서처음엔 친구로다음에는 연인 사이로헤어지면 가까스로친구 사이라는 그말 정말 맞는데그 후로 3년을 보내는 동안에도가끔씩 서로에게 연락을 했었죠다른 한 사람을 만나 또 다시사랑하게 되었으면서도 난슬플 때면 항상 전활 걸어소리없이 눈물만 흘리고너도 좋은 사람 만나야 된다마음에도 없는 말을 하면서아직 나를 좋아하나 괜히 돌려 말했죠알아요 우우우서로 가장 순수했었던그 때 그런 사랑 다시할 수 없다는 걸추억으로 남을 뿐가끔씩 차가운그앨 느낄 때도 있어요하지만 이제는 아무 것도 요구할수 없다는 걸 잘알죠나 이제 결혼해 그애의 말 듣고한참을 아무말도 할 수가  없었죠그리곤 울었죠 그 애 마지막 말사랑해 듣고싶던 그 한 마디 때문에
1996,DJ DOC,겨울이야기,하염없이 내리던 하얀눈에  가려져  이젠 두 번다시 볼 수 없는  네 뒷모습  난 그렇게 선채로 얼어 붙어갔지만  오직 널 향한 나의 마음만은  따뜻했어  니가 내게서 조금씩  멀어져가고 있다는걸 느낄 때  그때는 이미 가을도  멀리 지나버리고 난 후야  내가 장식하고 싶던  아픔다운 추억  너와 함께 보내려던 이 겨울을  그냥 너를 위해샀던  선물들과 함께  모두 버려질 수밖에 없었지  너를 만나려고 무척많이  시도했지  결국 너의 집앞에서 나는  너를 기다렸지  빨간 스포츠카에서 너와  함께 내린  왠 남자를 보고 나는 나는  깨달았지  그토록 애원하며 매달리던 나를  너무나도 많이 많이  사랑했던 나를  이젠 잊고 싶어서 그랬는지  저랬는지  나를 멀리했던 너  이제는 돌아와 기다린  내게로 돌아와  눈처럼 모든걸 덮어줄거야  내게 돌아와줘  내 곁에 있어줘 쓸쓸한 이  겨울동안만  차가운 내 눈물 멈출수 있게  내게 머물러줘  쌓인눈이 녹아도 또 새해가  밝아도  나의 혼자뿐인 겨울은 계속됐어  수 많은 밤 지나고 이 계절이  바뀌어도  내 맘은 늘 겨울인걸 모르겠니  늦은밤 너그럽고 돈 많아보이는  새 남자친구와  너의 집앞에서 다정스럽게도  Good night kiss를 나누던 모습  나의 눈물과 하얀 눈송이와  함께 점점더 멀어지고 있어  그러나 이건 이별이라  생각하지 않아  다시 내게로 돌아와줘  너와 사랑을 하고 헤어지게됐어  하지만 누가 뭐라해도  생각나게 되는걸  다시 한 번 만나주면 좋겠다 예전처럼 그댈 한번 만나보고싶다  you n me 지금 멀리있다해도  그건 잠시 너의 외도라고 생각해  여자들은 눈이 내리면  누군가를 만나고 싶어 하니까  이제는 돌아와 기다린  내게로 돌아와  눈 처럼 모든걸 덮어 줄거야  내게 돌아와줘  예 난 너 없인 정말 못살아내 곁에 있어줘 쓸쓸한 이 겨울동안만 차가운 내 눈물 멈출수 있게 내게 머물러줘 멀리 있는 너에게 내말 털어 놓지만 마음 한구석엔 여전히 허전했어 외로움을 달래줄 그런여자 어디없나 남아 있는 이겨울이 따뜻하게
